meas_idx,obs_idx,sat_id,start_time,end_time,used,max_rh,max_amp,mean_amp,num_recs
5,44,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,45,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,46,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,47,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,48,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,49,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,50,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,51,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,52,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,53,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,54,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,55,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,56,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,57,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,58,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,59,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,60,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,61,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,62,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,63,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,64,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,65,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,66,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,67,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,68,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,69,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,70,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,71,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,72,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,73,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,74,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,75,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,76,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,77,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,78,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,79,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,80,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,81,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,82,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,83,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,84,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,85,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,86,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,87,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,88,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,89,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,90,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,91,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,92,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,93,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,94,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,95,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,96,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,97,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,98,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,99,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,100,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,101,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,102,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,103,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,104,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,105,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,106,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,107,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,108,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,109,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,110,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,111,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,112,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,113,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,114,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,115,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,116,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,117,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,118,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,119,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,120,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,121,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,122,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,123,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,124,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,125,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,126,65535,65535,65535,true,NaN,NaN,NaN,4294967295
5,127,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,0,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,1,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,2,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,3,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,4,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,5,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,6,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,7,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,8,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,9,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,10,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,11,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,12,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,13,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,14,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,15,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,16,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,17,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,18,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,19,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,20,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,21,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,22,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,23,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,24,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,25,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,26,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,27,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,28,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,29,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,30,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,31,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,32,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,33,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,34,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,35,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,36,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,37,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,38,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,39,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,40,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,41,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,42,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,43,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,44,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,45,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,46,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,47,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,48,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,49,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,50,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,51,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,52,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,53,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,54,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,55,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,56,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,57,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,58,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,59,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,60,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,61,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,62,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,63,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,64,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,65,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,66,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,67,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,68,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,69,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,70,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,71,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,72,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,73,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,74,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,75,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,76,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,77,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,78,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,79,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,80,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,81,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,82,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,83,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,84,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,85,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,86,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,87,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,88,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,89,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,90,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,91,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,92,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,93,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,94,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,95,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,96,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,97,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,98,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,99,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,100,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,101,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,102,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,103,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,104,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,105,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,106,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,107,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,108,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,109,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,110,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,111,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,112,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,113,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,114,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,115,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,116,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,117,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,118,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,119,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,120,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,121,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,122,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,123,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,124,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,125,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,126,65535,65535,65535,true,NaN,NaN,NaN,4294967295
6,127,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,0,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,1,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,2,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,3,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,4,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,5,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,6,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,7,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,8,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,9,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,10,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,11,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,12,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,13,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,14,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,15,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,16,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,17,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,18,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,19,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,20,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,21,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,22,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,23,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,24,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,25,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,26,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,27,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,28,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,29,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,30,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,31,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,32,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,33,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,34,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,35,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,36,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,37,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,38,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,39,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,40,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,41,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,42,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,43,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,44,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,45,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,46,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,47,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,48,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,49,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,50,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,51,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,52,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,53,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,54,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,55,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,56,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,57,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,58,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,59,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,60,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,61,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,62,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,63,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,64,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,65,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,66,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,67,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,68,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,69,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,70,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,71,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,72,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,73,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,74,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,75,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,76,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,77,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,78,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,79,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,80,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,81,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,82,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,83,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,84,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,85,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,86,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,87,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,88,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,89,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,90,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,91,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,92,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,93,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,94,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,95,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,96,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,97,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,98,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,99,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,100,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,101,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,102,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,103,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,104,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,105,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,106,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,107,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,108,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,109,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,110,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,111,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,112,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,113,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,114,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,115,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,116,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,117,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,118,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,119,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,120,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,121,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,122,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,123,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,124,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,125,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,126,65535,65535,65535,true,NaN,NaN,NaN,4294967295
7,127,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,0,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,1,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,2,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,3,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,4,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,5,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,6,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,7,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,8,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,9,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,10,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,11,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,12,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,13,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,14,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,15,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,16,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,17,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,18,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,19,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,20,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,21,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,22,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,23,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,24,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,25,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,26,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,27,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,28,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,29,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,30,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,31,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,32,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,33,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,34,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,35,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,36,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,37,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,38,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,39,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,40,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,41,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,42,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,43,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,44,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,45,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,46,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,47,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,48,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,49,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,50,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,51,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,52,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,53,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,54,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,55,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,56,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,57,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,58,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,59,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,60,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,61,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,62,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,63,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,64,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,65,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,66,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,67,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,68,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,69,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,70,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,71,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,72,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,73,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,74,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,75,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,76,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,77,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,78,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,79,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,80,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,81,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,82,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,83,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,84,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,85,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,86,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,87,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,88,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,89,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,90,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,91,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,92,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,93,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,94,65535,65535,65535,true,NaN,NaN,NaN,4294967295
8,95,65535,65535,65535,true,NaN,NaN,NaN,4294967295
